RunId,iteration,Step,num_houses,noise,start_money_multiplier,start_money_multiplier_newcomers,contentment_threshold,weight_materialistic,housing_growth_rate,population_growth_rate,population,population_homeless,average_cash_homeless,std_cash_homeless,amount_of_houses_Centrum,amount_of_houses_Oost,amount_of_houses_NieuwWest,amount_of_houses_Zuidoost,amount_of_houses_Noord,amount_of_houses_West,amount_of_houses_Zuid,amount_of_empty_houses_Centrum,amount_of_empty_houses_Oost,amount_of_empty_houses_NieuwWest,amount_of_empty_houses_Zuidoost,amount_of_empty_houses_Noord,amount_of_empty_houses_West,amount_of_empty_houses_Zuid,move_in_Centrum,move_in_Oost,move_in_NieuwWest,move_in_Zuidoost,move_in_Noord,move_in_West,move_in_Zuid,move_out_Centrum,move_out_Oost,move_out_NieuwWest,move_out_Zuidoost,move_out_Noord,move_out_West,move_out_Zuid,average_contentment_Centrum,average_contentment_Oost,average_contentment_NieuwWest,average_contentment_Zuidoost,average_contentment_Noord,average_contentment_West,average_contentment_Zuid,average_neighbourhood_component_Centrum,average_neighbourhood_component_Oost,average_neighbourhood_component_NieuwWest,average_neighbourhood_component_Zuidoost,average_neighbourhood_component_Noord,average_neighbourhood_component_West,average_neighbourhood_component_Zuid,std_neighbourhood_component_Centrum,std_neighbourhood_component_Oost,std_neighbourhood_component_NieuwWest,std_neighbourhood_component_Zuidoost,std_neighbourhood_component_Noord,std_neighbourhood_component_West,std_neighbourhood_component_Zuid,average_house_price_Centrum,average_house_price_Oost,average_house_price_NieuwWest,average_house_price_Zuidoost,average_house_price_Noord,average_house_price_West,average_house_price_Zuid,std_house_price_Centrum,std_house_price_Oost,std_house_price_NieuwWest,std_house_price_Zuidoost,std_house_price_Noord,std_house_price_West,std_house_price_Zuid,average_salaries_Centrum,average_salaries_Oost,average_salaries_NieuwWest,average_salaries_Zuidoost,average_salaries_Noord,average_salaries_West,average_salaries_Zuid,std_salaries_Centrum,std_salaries_Oost,std_salaries_NieuwWest,std_salaries_Zuidoost,std_salaries_Noord,std_salaries_West,std_salaries_Zuid,average_cash_Centrum,average_cash_Oost,average_cash_NieuwWest,average_cash_Zuidoost,average_cash_Noord,average_cash_West,average_cash_Zuid,std_cash_Centrum,std_cash_Oost,std_cash_NieuwWest,std_cash_Zuidoost,std_cash_Noord,std_cash_West,std_cash_Zuid
5,1,6,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,467,24,532407.14735,147451.64400,54,72,69,42,45,80,81,0,0,0,0,0,0,0,12,32,29,4,15,24,33,26,38,16,0,28,9,32,0.65116,0.59698,0.49835,0.43512,0.61293,0.55965,0.54940,0.55737,0.54053,0.51185,0.51442,0.50874,0.52622,0.51898,0.13530,0.13320,0.10230,0.11369,0.13164,0.11768,0.11382,582147.79923,567914.54746,559717.40068,545585.45577,579940.84765,552779.89299,564525.66058,43204.73922,30378.57733,21742.39749,9496.88553,37843.14732,25209.34975,28814.75425,73121.27736,80560.48386,67615.33723,71767.30837,82890.85796,77858.25113,69010.24027,31046.31280,40695.80220,27179.87953,32599.22610,35898.34530,36733.62511,24714.00643,352023.01211,386938.56455,326806.09667,382479.17707,404513.10269,390465.72293,293809.14959,160193.63068,213361.21594,144415.20029,161482.13369,178634.36383,188239.93067,125053.33947
5,1,7,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,471,28,571660.12175,173484.28425,54,72,69,42,45,80,81,0,0,0,0,0,0,0,12,33,29,4,15,24,33,26,38,16,0,29,9,32,0.66476,0.60897,0.50626,0.44344,0.62453,0.57046,0.55662,0.73209,0.63466,0.52396,0.39239,0.66593,0.55076,0.63504,0.07232,0.04475,0.04758,0.11711,0.04773,0.06759,0.04821,582147.79923,567949.43495,559717.40068,545585.45577,580175.45201,552779.89299,564525.66058,43204.73922,30386.36056,21742.39749,9496.88553,37899.38691,25209.34975,28814.75425,73121.27736,80871.93819,67615.33723,71767.30837,82392.53103,77858.25113,69010.24027,31046.31280,40685.62391,27179.87953,32599.22610,35943.50504,36733.62511,24714.00643,445283.56684,487615.06811,400376.77114,478817.79381,515005.96125,489056.22518,356009.63013,220901.82712,293796.56430,197461.97186,226274.84233,250230.60772,260873.97571,173437.14660
5,1,8,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,475,32,611348.52939,199163.37183,54,72,69,42,45,80,81,0,0,0,0,0,0,0,12,33,29,4,15,24,34,27,38,16,0,29,9,32,0.66821,0.61354,0.50979,0.44715,0.63076,0.57527,0.56154,0.72922,0.63466,0.52396,0.39239,0.66593,0.55076,0.63681,0.07523,0.04475,0.04758,0.11711,0.04773,0.06759,0.04840,582149.15905,567949.43495,559717.40068,545585.45577,580175.45201,552779.89299,564563.42705,43203.51465,30386.36056,21742.39749,9496.88553,37899.38691,25209.34975,28903.17892,73548.71217,80871.93819,67615.33723,71767.30837,82392.53103,77858.25113,68725.28373,30754.81879,40685.62391,27179.87953,32599.22610,35943.50504,36733.62511,24904.73756,495494.99181,537087.00630,437162.10837,526987.10218,571638.49228,538351.47631,384722.43866,249412.05182,334220.44872,224221.33710,258747.64788,285824.62255,297344.56224,199513.46774
5,1,9,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,479,36,653360.42639,222666.53266,54,72,69,42,45,80,81,0,0,0,0,0,0,0,12,33,29,4,15,24,34,27,38,16,0,29,9,32,0.67389,0.61782,0.51311,0.45063,0.63656,0.57977,0.56438,0.72922,0.63466,0.52396,0.39239,0.66593,0.55076,0.63681,0.07523,0.04475,0.04758,0.11711,0.04773,0.06759,0.04840,582149.15905,567949.43495,559717.40068,545585.45577,580175.45201,552779.89299,564563.42705,43203.51465,30386.36056,21742.39749,9496.88553,37899.38691,25209.34975,28903.17892,73548.71217,80871.93819,67615.33723,71767.30837,82392.53103,77858.25113,68725.28373,30754.81879,40685.62391,27179.87953,32599.22610,35943.50504,36733.62511,24904.73756,542552.70398,586558.94449,473947.44560,575156.41055,628271.02331,587646.72744,415537.72239,279819.93715,374700.99477,251071.06044,291248.70022,321496.41333,333872.82701,224164.05416
5,1,10,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,483,40,693193.77858,251202.05978,54,72,69,42,45,80,81,0,0,0,0,0,0,0,12,33,29,4,16,24,34,27,39,16,0,29,9,32,0.67389,0.61535,0.51311,0.45063,0.64050,0.57977,0.56438,0.59616,0.54153,0.51105,0.51129,0.49966,0.56330,0.54529,0.15050,0.13762,0.08684,0.11749,0.13906,0.11840,0.12533,582149.15905,567979.99856,559717.40068,545585.45577,580180.74995,552779.89299,564563.42705,43203.51465,30443.78150,21742.39749,9496.88553,37899.98498,25209.34975,28903.17892,73548.71217,80829.45693,67615.33723,71767.30837,82460.50105,77858.25113,68725.28373,30754.81879,40730.55723,27179.87953,32599.22610,35859.00248,36733.62511,24904.73756,542552.70398,587004.01255,473947.44560,575156.41055,627558.91442,587646.72744,415537.72239,279819.93715,374187.11773,251071.06044,291248.70022,322451.50521,333872.82701,224164.05416
19,3,0,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,443,0,0.00000,0.00000,54,72,69,42,45,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54016,0.52742,0.48231,0.41096,0.48103,0.48992,0.52580,0.60554,0.60090,0.52616,0.36125,0.54327,0.50308,0.60981,0.15104,0.05507,0.05612,0.10338,0.09322,0.07405,0.08677,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80467.45547,65825.60056,78524.51845,68634.50725,75103.82070,74846.49360,68113.00820,45897.09307,29416.57329,38446.49092,30718.77320,30748.02955,33139.09664,29380.28989,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19,3,1,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,447,4,336540.40288,20281.81622,54,72,69,42,45,80,81,0,0,0,0,0,0,0,3,22,19,6,11,36,24,25,23,16,3,25,10,19,0.57651,0.50507,0.48444,0.43475,0.49722,0.45775,0.53007,0.62318,0.53812,0.51928,0.58631,0.52645,0.53261,0.60680,0.07764,0.08993,0.09928,0.13141,0.08415,0.11817,0.09309,572790.98209,567806.78706,556809.85990,547114.32787,590480.25245,562689.18596,563566.62800,41752.06901,29277.25828,22905.94159,10043.73909,47730.10310,35558.83067,31563.41563,77731.49108,70802.17279,78948.13445,69151.78119,73877.28387,73494.19809,66901.30035,49655.32496,29745.56475,37616.71813,30104.97724,31575.61538,31534.42115,28409.16789,129549.22465,132667.94666,139815.77825,153505.43667,120320.94269,141429.90040,136886.00268,48357.57487,32623.04460,34868.62520,35421.84618,53065.90291,44049.72253,32899.50059
19,3,2,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,451,8,393575.68940,45821.48171,54,72,69,42,45,80,81,0,0,0,0,0,0,0,8,34,25,6,13,37,38,29,35,17,3,32,17,28,0.62706,0.55901,0.50682,0.45547,0.55321,0.50683,0.56465,0.74494,0.62773,0.52197,0.39056,0.66388,0.55017,0.65001,0.09011,0.05085,0.04658,0.11079,0.04464,0.06509,0.05480,579182.32459,573254.94899,558092.92737,547114.32787,594830.42312,563099.10583,570897.58703,42528.60819,35186.74439,22783.27864,10043.73909,46464.22368,35788.22950,35196.66466,73390.89324,71918.43769,76458.43340,69151.78119,73455.21090,75243.44410,69430.48783,47572.22172,27244.72772,36771.38904,30104.97724,32414.79046,32598.07710,32912.22806,214279.83276,218382.33372,232673.98551,244612.99906,214567.01942,235398.79350,200486.45285,109691.62330,68212.35396,84078.29025,72651.77704,91495.39939,76009.38250,78483.36248
19,3,3,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,455,12,432692.27813,99127.14988,54,72,69,42,45,80,81,0,0,0,0,0,0,0,11,36,43,21,28,62,68,31,37,35,18,48,42,58,0.63831,0.56034,0.50907,0.46196,0.56770,0.51854,0.57374,0.74508,0.62782,0.52036,0.39192,0.66627,0.55390,0.65295,0.08960,0.05172,0.04448,0.11085,0.04488,0.06301,0.05281,579390.56494,573991.50330,559024.21384,547193.67234,595623.65396,563399.56324,572220.60297,42351.62174,36098.27229,23580.85479,10208.26716,46562.50079,35930.06674,36017.26497,75796.20006,71607.28329,76621.30348,69151.78119,73281.50384,75102.96866,68200.03557,47599.10814,27246.59800,36312.55373,30104.97724,32361.57641,33032.91243,32669.72886,270673.96908,256896.36086,276245.37767,290166.78025,261652.92857,283853.43568,227797.64455,155897.18304,93165.10888,118384.55975,101606.67355,121704.90207,107035.32567,119024.46259
19,3,4,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,459,16,470604.97272,137836.15849,54,72,69,42,45,80,81,0,0,0,0,0,0,0,25,37,47,28,44,74,68,46,38,39,25,64,53,58,0.63616,0.56039,0.50907,0.46196,0.56770,0.51994,0.57374,0.70542,0.55689,0.54368,0.47201,0.63254,0.62005,0.63251,0.11473,0.09503,0.08517,0.16052,0.08428,0.10262,0.09740,579549.49540,574275.38722,559059.74401,547195.84191,595824.33204,563479.48529,572220.60297,42320.75565,36021.02028,23624.84932,10210.30730,46923.17240,36235.79020,36017.26497,76369.60225,71521.67425,76621.30348,69151.78119,73281.50384,74792.97031,68200.03557,47309.27756,27444.66234,36312.55373,30104.97724,32361.57641,33145.01006,32669.72886,272450.95785,256602.69257,276245.37767,290166.78025,261652.92857,282918.26972,227797.64455,156188.54497,92914.67689,118533.46338,101537.24343,125550.53545,109494.72309,119024.46259
19,3,5,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,463,20,503113.09832,176204.64935,54,72,69,42,45,80,81,0,0,0,0,0,0,0,26,38,48,28,44,74,70,47,40,39,25,64,54,59,0.64266,0.56955,0.51171,0.46866,0.57860,0.52806,0.57509,0.58306,0.49393,0.49419,0.52944,0.49405,0.51582,0.54187,0.15408,0.14885,0.11285,0.14083,0.10131,0.14609,0.16189,580176.01384,574619.83917,559173.64826,547195.84191,595824.33204,563488.57973,572293.25114,42350.71878,36574.34600,23582.86922,10210.30730,46923.17240,36252.56513,36021.46763,74660.70760,73180.67701,76006.98854,69151.78119,73281.50384,75322.81694,67864.62955,47466.32814,29505.48196,36541.26983,30104.97724,32361.57641,32947.70451,30941.50426,310208.23587,304882.86233,320024.89259,335720.56144,309174.43241,330883.40766,258916.56692,203778.42369,122622.43124,154208.26746,129836.02563,155443.20148,138263.11964,142130.92872
19,3,6,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,467,25,525732.88502,210420.27833,54,72,69,42,45,80,81,0,0,0,0,0,0,1,26,38,48,28,45,74,70,47,41,39,25,64,54,59,0.65816,0.58109,0.52269,0.47821,0.59377,0.53824,0.58627,0.74239,0.62891,0.51929,0.39588,0.66994,0.55555,0.65237,0.09227,0.05032,0.04316,0.11048,0.04690,0.06483,0.05314,580176.01384,574630.45525,559173.64826,547195.84191,595892.43199,563488.57973,572293.25114,42350.71878,36604.54661,23582.86922,10210.30730,46882.72646,36252.56513,36021.46763,74660.70760,74041.26201,76006.98854,69151.78119,71904.56784,75322.81694,68313.85785,47466.32814,29253.03935,36541.26983,30104.97724,32683.35074,32947.70451,30870.65926,406547.65108,393773.11599,410378.86968,426828.12383,395691.20068,424403.04154,322812.58626,297122.04581,175319.09218,226047.43876,188123.40358,218665.16104,201086.58504,199041.12240
19,3,7,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,471,29,560805.08042,237976.03278,54,72,69,42,45,80,81,0,0,0,1,0,0,0,30,43,51,31,59,76,75,51,47,42,29,78,55,63,0.66502,0.58735,0.52664,0.48495,0.60103,0.54038,0.58800,0.74179,0.62763,0.51814,0.39615,0.67177,0.55366,0.65225,0.09297,0.04943,0.04304,0.11144,0.04658,0.06647,0.05282,580688.23599,574865.90506,559190.14687,547195.80623,595985.11663,563552.21317,572294.98613,43391.49926,36526.54634,23585.97432,10210.33512,46938.02804,36464.72465,36020.46670,74660.70760,73923.92735,76006.98854,69509.71620,71904.56784,75428.41814,68143.02561,47466.32814,29319.00233,36541.26983,30381.47190,32683.35074,32890.42102,30717.53397,454717.35868,435996.06295,455555.85822,475302.80215,441835.76852,471539.34204,351789.54313,346224.32407,203270.42328,262311.17432,219494.57118,250972.12281,232811.27752,228114.64883
19,3,8,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,475,32,574715.85550,229117.05544,54,72,69,42,45,80,81,0,0,0,0,0,0,0,30,43,61,40,59,76,103,51,48,51,37,78,56,90,0.66502,0.58691,0.52288,0.47340,0.60103,0.54362,0.58839,0.63464,0.55667,0.55101,0.47586,0.56017,0.57130,0.63816,0.14341,0.12148,0.11582,0.18203,0.12533,0.15876,0.07197,580688.23599,574939.66236,559247.41830,547195.86758,595985.11663,563583.41051,572322.77306,43391.49926,36487.00767,23641.97840,10210.35875,46938.02804,36543.41512,36034.43212,74660.70760,74051.05959,75700.97153,71546.64058,71904.56784,75692.35781,68030.01917,47466.32814,29242.89585,36767.66139,32728.70815,32683.35074,32674.45905,30760.28156,454717.35868,436475.42824,453669.99897,479702.98609,441835.76852,473165.89564,351363.44065,346224.32407,202906.63849,264340.92299,218667.81869,250972.12281,230689.34222,228636.68838
19,3,9,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,479,36,611064.65439,252145.19266,54,72,69,42,45,80,81,0,0,0,0,0,0,0,31,43,62,40,59,76,104,51,49,51,37,78,57,91,0.66674,0.59080,0.52935,0.48907,0.60562,0.54631,0.59415,0.62329,0.55583,0.52490,0.57095,0.54423,0.57084,0.57440,0.12304,0.11000,0.11486,0.09224,0.12661,0.09385,0.09664,581454.46155,575160.72380,559263.47439,547195.86758,595985.11663,563625.74743,572379.71374,43087.08541,37012.25850,23633.15863,10210.35875,46938.02804,36668.91828,36136.12469,74009.85144,73439.55567,75747.37853,71546.64058,71904.56784,75652.33178,69007.48232,47497.65945,29239.74205,36778.44064,32728.70815,32683.35074,32663.93057,30904.77022,496878.87610,473551.20573,499279.48342,527651.62666,487980.33636,519658.28606,390444.72624,393575.12455,234272.57734,301015.21924,249855.51009,282984.60170,262816.39847,260431.51728
19,3,10,0.00100,0.00500,2,2,0.75000,0.50000,1.01000,1.01000,483,40,645417.46198,278173.66166,54,72,69,42,45,80,81,0,0,0,0,0,0,0,31,43,62,40,59,76,105,51,50,51,37,78,57,91,0.67316,0.59159,0.53417,0.49404,0.61012,0.54991,0.60066,0.60621,0.56175,0.51120,0.56736,0.53293,0.60612,0.58696,0.13599,0.10357,0.09947,0.08549,0.11878,0.08426,0.09249,581454.46155,575383.99545,559263.47439,547195.86758,595985.11663,563625.74743,572408.40745,43087.08541,36906.05219,23633.15863,10210.35875,46938.02804,36668.91828,36113.86293,74009.85144,73409.72481,75747.37853,71546.64058,71904.56784,75652.33178,69033.99864,47497.65945,29241.45211,36778.44064,32728.70815,32683.35074,32663.93057,30907.11048,544397.72755,513292.27054,544196.86194,575600.26724,534124.90420,566747.61784,423585.31155,440735.26058,263293.88093,337573.94903,281393.44980,315134.83782,294898.10513,291447.37195
10,2,0,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,443,0,0.00000,0.00000,54,72,69,42,45,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56079,0.52630,0.48234,0.42534,0.55245,0.47041,0.52482,0.64645,0.59974,0.53261,0.38140,0.59312,0.49355,0.59491,0.14252,0.04512,0.05654,0.12446,0.07566,0.08897,0.08576,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,543204.71429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,71914.42756,75909.91563,71916.01365,72790.60325,81591.42399,69233.11140,81977.93358,34426.65300,35736.41330,30042.84142,29949.68029,35436.66805,28065.58317,37915.75585,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,136476.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10,2,1,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,447,4,381385.14301,15513.43217,54,72,69,42,45,80,81,0,0,0,0,0,0,0,6,27,20,9,7,22,21,18,20,13,2,19,20,20,0.60822,0.55623,0.49347,0.44807,0.57922,0.51226,0.54875,0.74962,0.61858,0.52949,0.40344,0.64742,0.55170,0.63468,0.08670,0.03716,0.05180,0.12769,0.05539,0.06197,0.05487,572416.17731,572580.98308,559675.64310,548476.76134,570342.25871,560083.16232,561233.01371,43139.46314,36842.91391,24663.33605,14324.02900,30956.12171,35458.19495,29192.71290,69638.69012,72063.84699,79024.06460,75250.42846,90336.33730,61481.00536,82381.46410,32302.12374,31667.99119,30035.26714,30006.15387,44331.37626,25310.24913,35251.43732,172512.39023,173733.71055,177304.64125,208430.74446,197295.55236,173247.48248,182744.32967,44383.49781,48114.84460,35471.86075,46198.63358,54431.51337,52277.17087,48991.13857
10,2,2,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,451,8,417402.31296,79790.23829,54,72,69,42,45,80,81,0,0,0,0,0,0,0,8,37,23,9,11,22,28,20,26,14,2,26,23,27,0.61457,0.56257,0.48625,0.44807,0.56085,0.51671,0.55084,0.59946,0.52217,0.52652,0.50943,0.53208,0.54168,0.56192,0.08978,0.09712,0.10957,0.10425,0.11857,0.08769,0.08926,574876.95871,576108.59149,560102.88562,548476.76134,575406.17310,560216.03014,564191.34683,43054.04416,38215.89147,24556.45698,14324.02900,32805.58908,35860.65018,30679.88540,72128.27967,73714.79909,76908.15133,75250.42846,85851.32869,63106.02634,81943.38186,32948.77911,32906.93081,29541.61835,30006.15387,42761.47339,26769.60785,36224.74138,171475.25505,172601.56015,174524.50201,208430.74446,191924.64253,175787.35827,187285.69527,44346.67783,45434.94818,34241.15443,46198.63358,65317.58779,49551.65153,49691.66322
10,2,3,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,455,12,463851.47224,116195.55646,54,72,69,42,45,80,81,0,0,0,0,0,0,0,8,38,23,9,13,22,29,21,28,14,2,27,23,27,0.62392,0.57002,0.49513,0.45469,0.58657,0.52350,0.56273,0.55131,0.48408,0.51036,0.51051,0.51689,0.47574,0.50273,0.13553,0.13923,0.10842,0.12935,0.11503,0.13641,0.13501,575779.35698,576512.33828,560102.88562,548476.76134,577491.47747,560216.03014,564219.22271,42891.11634,39034.93493,24556.45698,14324.02900,34177.64678,35860.65018,30720.67492,72747.56924,73761.99615,76908.15133,75250.42846,85775.81340,63106.02634,81530.52215,33269.94319,32826.47995,29541.61835,30006.15387,42881.56506,26769.60785,36134.91699,218761.98946,216250.63416,220602.65334,260083.17293,249881.13135,210330.38462,230219.44064,73600.10975,69120.30395,58637.37780,66055.91500,99296.65302,67093.07508,81382.03511
10,2,4,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,459,16,505801.04957,160564.34020,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,38,23,9,13,22,29,21,29,14,2,27,23,27,0.63880,0.58630,0.50659,0.46533,0.60865,0.53572,0.57657,0.75834,0.62362,0.52698,0.40344,0.66303,0.55505,0.63962,0.07828,0.03442,0.05309,0.12769,0.04448,0.06003,0.05176,576098.61308,576582.77122,560102.88562,548476.76134,577491.47747,560216.03014,564219.22271,42711.24618,39139.44162,24556.45698,14324.02900,34177.64678,35860.65018,30720.67492,72644.80171,73839.07179,76908.15133,75250.42846,85775.81340,63106.02634,81530.52215,33336.54910,32773.16370,29541.61835,30006.15387,42881.56506,26769.60785,36134.91699,311274.40657,300975.16747,312758.95600,363388.02985,369912.75814,279416.43731,317460.48493,137111.79882,128593.51507,114918.91141,119263.32148,179557.04918,113549.02579,151033.91230
10,2,5,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,463,20,544022.55449,203912.04276,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,40,23,9,13,22,29,21,29,14,2,28,23,28,0.63880,0.59444,0.50659,0.46533,0.60653,0.53572,0.57051,0.58473,0.51824,0.52712,0.55776,0.49879,0.56949,0.54172,0.10484,0.08816,0.08987,0.09380,0.11594,0.07498,0.10100,576098.61308,576645.64031,560102.88562,548476.76134,577955.84811,560216.03014,564223.81110,42711.24618,39149.37847,24556.45698,14324.02900,34162.25830,35860.65018,30722.10859,72644.80171,74393.39205,76908.15133,75250.42846,85832.12204,63106.02634,81006.51044,33336.54910,32558.68963,29541.61835,30006.15387,42856.93123,26769.60785,36416.00217,311274.40657,303193.32961,312758.95600,363388.02985,369930.10572,279416.43731,315479.14771,137111.79882,127753.77427,114918.91141,119263.32148,179546.71857,113549.02579,152233.19925
10,2,6,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,467,24,583054.08645,241503.16094,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,41,24,9,13,22,29,21,29,14,2,28,24,29,0.65095,0.60625,0.51726,0.47392,0.62286,0.54440,0.58153,0.75834,0.62554,0.52669,0.40344,0.66335,0.55520,0.63857,0.07828,0.03563,0.05242,0.12769,0.04459,0.06020,0.05182,576098.61308,576771.04464,560122.49864,548476.76134,577955.84811,560257.68564,564248.60950,42711.24618,39257.52896,24578.56793,14324.02900,34162.25830,35998.94219,30749.09609,72644.80171,74390.30030,76799.38986,75250.42846,85832.12204,63199.83311,81009.25867,33336.54910,32558.18802,29578.00372,30006.15387,42856.93123,26782.96199,36415.90151,403582.01000,389814.82592,404774.56302,466692.88678,490074.34980,348623.83998,401107.97996,202686.84763,190785.58723,173093.30735,176881.45736,263238.92000,164333.03785,224091.27795
10,2,7,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,471,29,610676.65344,278289.50412,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,41,24,9,13,22,29,21,29,14,2,28,24,29,0.65095,0.60625,0.51726,0.47392,0.62286,0.54440,0.58153,0.59588,0.58250,0.59623,0.58879,0.60747,0.56188,0.57252,0.11491,0.08569,0.07964,0.10725,0.08448,0.08895,0.08749,576098.61308,576771.04464,560122.49864,548476.76134,577955.84811,560257.68564,564248.60950,42711.24618,39257.52896,24578.56793,14324.02900,34162.25830,35998.94219,30749.09609,72644.80171,74390.30030,76799.38986,75250.42846,85832.12204,63199.83311,81009.25867,33336.54910,32558.18802,29578.00372,30006.15387,42856.93123,26782.96199,36415.90151,403582.01000,389814.82592,404774.56302,466692.88678,490074.34980,348623.83998,401107.97996,202686.84763,190785.58723,173093.30735,176881.45736,263238.92000,164333.03785,224091.27795
10,2,8,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,475,33,649487.91963,311749.35288,54,72,69,42,45,80,81,0,0,1,0,0,0,0,9,41,24,9,13,23,31,21,30,16,2,28,24,29,0.66117,0.61813,0.51743,0.48122,0.63590,0.55744,0.59273,0.75834,0.62579,0.52502,0.40344,0.66335,0.55700,0.63628,0.07828,0.03587,0.05065,0.12769,0.04459,0.06067,0.05141,576098.61308,576771.29905,560350.68267,548476.76134,577955.84811,560274.19728,564249.82471,42711.24618,39257.32665,24493.38453,14324.02900,34162.25830,36009.01418,30749.32048,72644.80171,74991.08974,74960.89040,75250.42846,85832.12204,64823.93438,81058.95229,33336.54910,32293.13838,27286.28339,30006.15387,42856.93123,29620.84134,36192.48461,495889.61343,479298.73825,482426.44243,569997.74370,610218.59389,430789.99698,489502.69095,268802.66940,253599.87744,212232.06831,235697.50577,347916.89567,236600.63003,292472.93964
10,2,9,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,479,36,666781.93152,328312.62012,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,42,25,9,13,23,31,21,30,16,2,28,24,30,0.66117,0.61906,0.50993,0.48122,0.63590,0.55744,0.59190,0.69728,0.50109,0.51517,0.52409,0.49374,0.58368,0.58931,0.12947,0.11402,0.13962,0.15974,0.12693,0.16454,0.15537,576098.61308,577097.15539,560350.68267,548476.76134,577955.84811,560274.19728,564300.82940,42711.24618,39093.95841,24493.38453,14324.02900,34162.25830,36009.01418,30820.89382,72644.80171,74850.46936,75695.41468,75250.42846,85832.12204,64823.93438,81183.94818,33336.54910,32284.29403,27756.77523,30006.15387,42856.93123,29620.84134,36178.08052,495889.61343,478351.49871,485547.13860,569997.74370,610218.59389,430789.99698,490344.68166,268802.66940,253598.12972,212254.31988,235697.50577,347916.89567,236600.63003,292325.65670
10,2,10,0.00100,0.00000,2,2,0.75000,0.50000,1.01000,1.01000,483,40,703866.41175,359330.47367,54,72,69,42,45,80,81,0,0,0,0,0,0,0,9,42,25,9,13,23,31,21,30,16,2,28,24,30,0.67004,0.62855,0.52771,0.48761,0.64713,0.56480,0.59968,0.75834,0.62488,0.52683,0.40344,0.66335,0.55700,0.63751,0.07828,0.03563,0.05246,0.12769,0.04459,0.06067,0.05082,576098.61308,577097.15539,560350.68267,548476.76134,577955.84811,560274.19728,564300.82940,42711.24618,39093.95841,24493.38453,14324.02900,34162.25830,36009.01418,30820.89382,72644.80171,74850.46936,75695.41468,75250.42846,85832.12204,64823.93438,81183.94818,33336.54910,32284.29403,27756.77523,30006.15387,42856.93123,29620.84134,36178.08052,588197.21686,565252.43743,575277.96795,673302.60063,730362.83798,503311.86575,576892.57802,335139.36802,317556.54761,267249.10335,294995.81803,433002.69747,295031.11847,364381.93930
